op,table,file,line
SELECT,tbl_circular,gimnasiocervantes.com/funciones/funciones_borrar_18022018.php,986
SELECT,tbl_circular,gimnasiocervantes.com/funciones/funciones_borrar_18022018.php,993
INSERT,tbl_circular,gimnasiocervantes.com/funciones/funciones_borrar_18022018.php,1001
INSERT,tbl_circular,gimnasiocervantes.com/funciones/funciones_borrar_18022018.php,1007
INSERT,tbl_circular,gimnasiocervantes.com/funciones/funciones_borrar_18022018.php,1012
SELECT,tbl_circular,gimnasiocervantes.com/funciones/funciones_borrar_18022018.php,1017
SELECT,tbl_circular,gimnasiocervantes.com/funciones/funciones_borrar_18022018.php,1024
SELECT,tbl_circular,gimnasiocervantes.com/funciones/funciones_borrar_18022018.php,1031
INSERT,tbl_circular,gimnasiocervantes.com/funciones/funciones_borrar_18022018.php,1036
DELETE,tbl_circular,gimnasiocervantes.com/funciones/funciones_borrar_18022018.php,1041
SELECT,tbl_contacto,gimnasiocervantes.com/funciones/funciones_borrar_18022018.php,1051
SELECT,tbl_contacto,gimnasiocervantes.com/funciones/funciones_borrar_18022018.php,1059
INSERT,tbl_contacto,gimnasiocervantes.com/funciones/funciones_borrar_18022018.php,1068
UPDATE,tbl_contacto,gimnasiocervantes.com/funciones/funciones_borrar_18022018.php,1073
SELECT,tbl_grado,gimnasiocervantes.com/funciones/funciones_borrar_18022018.php,1083
SELECT,tbl_grado,gimnasiocervantes.com/funciones/funciones_borrar_18022018.php,1091
SELECT,tbl_grado,gimnasiocervantes.com/funciones/funciones_borrar_18022018.php,1099
SELECT,tbl_grupo,gimnasiocervantes.com/funciones/funciones_borrar_18022018.php,1111
SELECT,tbl_grupo,gimnasiocervantes.com/funciones/funciones_borrar_18022018.php,1118
SELECT,tbl_grupo,gimnasiocervantes.com/funciones/funciones_borrar_18022018.php,1125
SELECT,tbl_grupo,gimnasiocervantes.com/funciones/funciones_borrar_18022018.php,1132
SELECT,tbl_grupo,gimnasiocervantes.com/funciones/funciones_borrar_18022018.php,1139
INSERT,tbl_grupo,gimnasiocervantes.com/funciones/funciones_borrar_18022018.php,1147
UPDATE,tbl_grupo,gimnasiocervantes.com/funciones/funciones_borrar_18022018.php,1155
DELETE,tbl_grupo,gimnasiocervantes.com/funciones/funciones_borrar_18022018.php,1161
SELECT,tbl_area,gimnasiocervantes.com/funciones/funciones_borrar_18022018.php,1173
SELECT,tbl_periodo_academico,gimnasiocervantes.com/funciones/funciones_borrar_18022018.php,1185
SELECT,tbl_periodo_academico,gimnasiocervantes.com/funciones/funciones_borrar_18022018.php,1193
SELECT,tbl_periodo_academico,gimnasiocervantes.com/funciones/funciones_borrar_18022018.php,1201
SELECT,tbl_periodo_academico,gimnasiocervantes.com/funciones/funciones_borrar_18022018.php,1209
SELECT,tbl_asignatura,gimnasiocervantes.com/funciones/funciones_borrar_18022018.php,1221
SELECT,tbl_asignatura,gimnasiocervantes.com/funciones/funciones_borrar_18022018.php,1229
INSERT,tbl_asignatura,gimnasiocervantes.com/funciones/funciones_borrar_18022018.php,1237
UPDATE,tbl_asignatura,gimnasiocervantes.com/funciones/funciones_borrar_18022018.php,1245
DELETE,tbl_asignatura,gimnasiocervantes.com/funciones/funciones_borrar_18022018.php,1251
SELECT,tbl_profesor,gimnasiocervantes.com/funciones/funciones_borrar_18022018.php,1263
SELECT,tbl_profesor,gimnasiocervantes.com/funciones/funciones_borrar_18022018.php,1271
INSERT,tbl_profesor,gimnasiocervantes.com/funciones/funciones_borrar_18022018.php,1285
UPDATE,tbl_profesor,gimnasiocervantes.com/funciones/funciones_borrar_18022018.php,1294
DELETE,tbl_profesor,gimnasiocervantes.com/funciones/funciones_borrar_18022018.php,1300
SELECT,tbl_grupo_asignatura,gimnasiocervantes.com/funciones/funciones_borrar_18022018.php,1312
SELECT,tbl_grupo_asignatura,gimnasiocervantes.com/funciones/funciones_borrar_18022018.php,1320
SELECT,tbl_grupo_asignatura,gimnasiocervantes.com/funciones/funciones_borrar_18022018.php,1327
SELECT,tbl_grupo_asignatura,gimnasiocervantes.com/funciones/funciones_borrar_18022018.php,1332
SELECT,tbl_grupo_asignatura,gimnasiocervantes.com/funciones/funciones_borrar_18022018.php,1348
SELECT,tbl_grupo_asignatura,gimnasiocervantes.com/funciones/funciones_borrar_18022018.php,1353
INSERT,tbl_grupo_asignatura,gimnasiocervantes.com/funciones/funciones_borrar_18022018.php,1362
UPDATE,tbl_grupo_asignatura,gimnasiocervantes.com/funciones/funciones_borrar_18022018.php,1371
UPDATE,tbl_grupo_asignatura,gimnasiocervantes.com/funciones/funciones_borrar_18022018.php,1376
DELETE,tbl_grupo_asignatura,gimnasiocervantes.com/funciones/funciones_borrar_18022018.php,1381
SELECT,tbl_grupo_asignatura,gimnasiocervantes.com/funciones/funciones_borrar_18022018.php,1390
SELECT,tbl_grupo_asignatura,gimnasiocervantes.com/funciones/funciones_borrar_18022018.php,1409
SELECT,tbl_plan_gestor,gimnasiocervantes.com/funciones/funciones_borrar_18022018.php,1428
SELECT,tbl_plan_gestor,gimnasiocervantes.com/funciones/funciones_borrar_18022018.php,1433
SELECT,tbl_plan_gestor,gimnasiocervantes.com/funciones/funciones_borrar_18022018.php,1438
INSERT,tbl_logro,gimnasiocervantes.com/funciones/funciones_borrar_18022018.php,1447
SELECT,tbl_grupo_asignatura,gimnasiocervantes.com/funciones/funciones_borrar_18022018.php,1453
SELECT,tbl_plan_gestor,gimnasiocervantes.com/funciones/funciones_borrar_18022018.php,1458
INSERT,tbl_plan_gestor,gimnasiocervantes.com/funciones/funciones_borrar_18022018.php,1463
UPDATE,tbl_plan_gestor,gimnasiocervantes.com/funciones/funciones_borrar_18022018.php,1470
UPDATE,tbl_,gimnasiocervantes.com/funciones/funciones_borrar_18022018.php,1488
SELECT,tbl_,gimnasiocervantes.com/funciones/funciones_borrar_18022018.php,1500
SELECT,tbl_logro,gimnasiocervantes.com/funciones/funciones_borrar_18022018.php,1506
SELECT,tbl_calificacion_logro,gimnasiocervantes.com/funciones/funciones_borrar_18022018.php,1546
SELECT,tbl_calificacion_logro,gimnasiocervantes.com/funciones/funciones_borrar_18022018.php,1552
UPDATE,tbl_calificacion_logro,gimnasiocervantes.com/funciones/funciones_borrar_18022018.php,1573
INSERT,tbl_calificacion_logro,gimnasiocervantes.com/funciones/funciones_borrar_18022018.php,1577
SELECT,tbl_logro,gimnasiocervantes.com/funciones/funciones_borrar_18022018.php,1586
SELECT,tbl_calificacion_asignatura_final,gimnasiocervantes.com/funciones/funciones_borrar_18022018.php,1595
SELECT,tbl_calificacion_asignatura_final,gimnasiocervantes.com/funciones/funciones_borrar_18022018.php,1601
SELECT,tbl_calificacion_asignatura,gimnasiocervantes.com/funciones/funciones_borrar_18022018.php,1607
UPDATE,tbl_calificacion_asignatura_final,gimnasiocervantes.com/funciones/funciones_borrar_18022018.php,1628
INSERT,tbl_calificacion_asignatura_final,gimnasiocervantes.com/funciones/funciones_borrar_18022018.php,1632
UPDATE,tbl_calificacion_asignatura,gimnasiocervantes.com/funciones/funciones_borrar_18022018.php,1656
INSERT,tbl_calificacion_asignatura,gimnasiocervantes.com/funciones/funciones_borrar_18022018.php,1660
UPDATE,tbl_calificacion_asignatura,gimnasiocervantes.com/funciones/funciones_borrar_18022018.php,1684
INSERT,tbl_calificacion_asignatura,gimnasiocervantes.com/funciones/funciones_borrar_18022018.php,1688
SELECT,tbl_puntaje_alumno,gimnasiocervantes.com/funciones/funciones_borrar_18022018.php,1697
UPDATE,tbl_puntaje_alumno,gimnasiocervantes.com/funciones/funciones_borrar_18022018.php,1705
INSERT,tbl_puntaje_alumno,gimnasiocervantes.com/funciones/funciones_borrar_18022018.php,1708
SELECT,tbl_alumno,gimnasiocervantes.com/funciones/funciones_borrar_18022018.php,1717
SELECT,tbl_alumno,gimnasiocervantes.com/funciones/funciones_borrar_18022018.php,1725
UPDATE,tbl_puntaje_alumno,gimnasiocervantes.com/funciones/funciones_borrar_18022018.php,1732
SELECT,tbl_desempenio_perdido,gimnasiocervantes.com/funciones/funciones_borrar_18022018.php,1738
SELECT,tbl_no_recupera,gimnasiocervantes.com/funciones/funciones_borrar_18022018.php,1744
SELECT,tbl_desempenio_perdido,gimnasiocervantes.com/funciones/funciones_borrar_18022018.php,1750
UPDATE,tbl_desempenio_perdido,gimnasiocervantes.com/funciones/funciones_borrar_18022018.php,1756
SELECT,tbl_desempenio_perdido,gimnasiocervantes.com/funciones/funciones_borrar_18022018.php,1762
SELECT,tbl_desempenio_perdido,gimnasiocervantes.com/funciones/funciones_borrar_18022018.php,1768
INSERT,tbl_desempenio_perdido,gimnasiocervantes.com/funciones/funciones_borrar_18022018.php,1773
SELECT,tbl_alumno_logro_caso_especial,gimnasiocervantes.com/funciones/funciones_borrar_18022018.php,1783
SELECT,tbl_alumno_logro_caso_especial,gimnasiocervantes.com/funciones/funciones_borrar_18022018.php,1788
SELECT,tbl_alumno_logro_caso_especial,gimnasiocervantes.com/funciones/funciones_borrar_18022018.php,1794
SELECT,tbl_alumno_recomendacion_caso_especial,gimnasiocervantes.com/funciones/funciones_borrar_18022018.php,1800
SELECT,tbl_logro_caso_especial,gimnasiocervantes.com/funciones/funciones_borrar_18022018.php,1806
INSERT,tbl_alumno_logro_caso_especial,gimnasiocervantes.com/funciones/funciones_borrar_18022018.php,1812
INSERT,tbl_logro_caso_especial,gimnasiocervantes.com/funciones/funciones_borrar_18022018.php,1817
INSERT,tbl_recomendacion_caso_especial,gimnasiocervantes.com/funciones/funciones_borrar_18022018.php,1827
INSERT,tbl_alumno_recomendacion_caso_especial,gimnasiocervantes.com/funciones/funciones_borrar_18022018.php,1830
DELETE,tbl_alumno_logro_caso_especial,gimnasiocervantes.com/funciones/funciones_borrar_18022018.php,1838
DELETE,tbl_alumno_logro_caso_especial,gimnasiocervantes.com/funciones/funciones_borrar_18022018.php,1844
DELETE,tbl_logro_caso_especial,gimnasiocervantes.com/funciones/funciones_borrar_18022018.php,1848
DELETE,tbl_alumno_recomendacion_caso_especial,gimnasiocervantes.com/funciones/funciones_borrar_18022018.php,1856
DELETE,tbl_recomendacion_caso_especial,gimnasiocervantes.com/funciones/funciones_borrar_18022018.php,1860
UPDATE,tbl_calificacion_logro,gimnasiocervantes.com/funciones/funciones_borrar_18022018.php,1883
INSERT,tbl_calificacion_logro,gimnasiocervantes.com/funciones/funciones_borrar_18022018.php,1887
SELECT,tbl_concepto_pago,gimnasiocervantes.com/funciones/funciones_borrar_18022018.php,1901
SELECT,tbl_concepto_pago,gimnasiocervantes.com/funciones/funciones_borrar_18022018.php,1908
SELECT,tbl_concepto_pago,gimnasiocervantes.com/funciones/funciones_borrar_18022018.php,1915
SELECT,tbl_concepto_pago,gimnasiocervantes.com/funciones/funciones_borrar_18022018.php,1922
SELECT,tbl_concepto_pago,gimnasiocervantes.com/funciones/funciones_borrar_18022018.php,1929
SELECT,tbl_concepto_pago,gimnasiocervantes.com/funciones/funciones_borrar_18022018.php,1936
INSERT,tbl_concepto_pago,gimnasiocervantes.com/funciones/funciones_borrar_18022018.php,1981
UPDATE,tbl_concepto_pago,gimnasiocervantes.com/funciones/funciones_borrar_18022018.php,1990
DELETE,tbl_concepto_pago,gimnasiocervantes.com/funciones/funciones_borrar_18022018.php,1997
SELECT,tbl_concepto_pago_alumno,gimnasiocervantes.com/funciones/funciones_borrar_18022018.php,2011
SELECT,tbl_pago_otros,gimnasiocervantes.com/funciones/funciones_borrar_18022018.php,2053
SELECT,tbl_concepto_pago_alumno,gimnasiocervantes.com/funciones/funciones_borrar_18022018.php,2068
SELECT,tbl_concepto_pago_alumno,gimnasiocervantes.com/funciones/funciones_borrar_18022018.php,2087
SELECT,tbl_concepto_pago_alumno,gimnasiocervantes.com/funciones/funciones_borrar_18022018.php,2107
SELECT,tbl_concepto_pago_alumno,gimnasiocervantes.com/funciones/funciones_borrar_18022018.php,2114
SELECT,tbl_concepto_pago_alumno,gimnasiocervantes.com/funciones/funciones_borrar_18022018.php,2121
SELECT,tbl_concepto_pago_alumno,gimnasiocervantes.com/funciones/funciones_borrar_18022018.php,2128
SELECT,tbl_alumno,gimnasiocervantes.com/funciones/funciones_borrar_18022018.php,2135
SELECT,tbl_concepto_pago_alumno,gimnasiocervantes.com/funciones/funciones_borrar_18022018.php,2137
INSERT,tbl_concepto_pago_alumno,gimnasiocervantes.com/funciones/funciones_borrar_18022018.php,2147
INSERT,tbl_concepto_pago_alumno,gimnasiocervantes.com/funciones/funciones_borrar_18022018.php,2158
INSERT,tbl_concepto_pago_alumno,gimnasiocervantes.com/funciones/funciones_borrar_18022018.php,2168
UPDATE,tbl_concepto_pago_alumno,gimnasiocervantes.com/funciones/funciones_borrar_18022018.php,2187
UPDATE,tbl_concepto_pago_alumno,gimnasiocervantes.com/funciones/funciones_borrar_18022018.php,2203
DELETE,tbl_concepto_pago_alumno,gimnasiocervantes.com/funciones/funciones_borrar_18022018.php,2210
SELECT,tbl_pago_otros,gimnasiocervantes.com/funciones/funciones_borrar_18022018.php,2215
INSERT,tbl_pago_otros,gimnasiocervantes.com/funciones/funciones_borrar_18022018.php,2221
UPDATE,tbl_pago_otros,gimnasiocervantes.com/funciones/funciones_borrar_18022018.php,2230
INSERT,tbl_gasto,gimnasiocervantes.com/funciones/funciones_borrar_18022018.php,2244
SELECT,tbl_gasto,gimnasiocervantes.com/funciones/funciones_borrar_18022018.php,2255
SELECT,tbl_gasto,gimnasiocervantes.com/funciones/funciones_borrar_18022018.php,2261
SELECT,tbl_gasto,gimnasiocervantes.com/funciones/funciones_borrar_18022018.php,2268
DELETE,tbl_gasto,gimnasiocervantes.com/funciones/funciones_borrar_18022018.php,2273
INSERT,tbl_factura,gimnasiocervantes.com/funciones/funciones_borrar_18022018.php,2286
UPDATE,tbl_factura,gimnasiocervantes.com/funciones/funciones_borrar_18022018.php,2292
SELECT,tbl_factura,gimnasiocervantes.com/funciones/funciones_borrar_18022018.php,2298
UPDATE,tbl_factura,gimnasiocervantes.com/funciones/funciones_borrar_18022018.php,2304
SELECT,tbl_comunicado,gimnasiocervantes.com/funciones/funciones_borrar_18022018.php,2314
SELECT,tbl_comunicado_alumno,gimnasiocervantes.com/funciones/funciones_borrar_18022018.php,2319
SELECT,tbl_comunicado_admin,gimnasiocervantes.com/funciones/funciones_borrar_18022018.php,2325
SELECT,tbl_comunicado,gimnasiocervantes.com/funciones/funciones_borrar_18022018.php,2331
INSERT,tbl_comunicado,gimnasiocervantes.com/funciones/funciones_borrar_18022018.php,2337
INSERT,tbl_comunicado_alumno,gimnasiocervantes.com/funciones/funciones_borrar_18022018.php,2345
INSERT,tbl_comunicado_admin,gimnasiocervantes.com/funciones/funciones_borrar_18022018.php,2354
DELETE,tbl_comunicado,gimnasiocervantes.com/funciones/funciones_borrar_18022018.php,2362
DELETE,tbl_comunicado_alumno,gimnasiocervantes.com/funciones/funciones_borrar_18022018.php,2365
SELECT,tbl_recomendacion,gimnasiocervantes.com/funciones/funciones_borrar_18022018.php,2377
SELECT,tbl_recomendacion_alumno,gimnasiocervantes.com/funciones/funciones_borrar_18022018.php,2382
INSERT,tbl_recomendacion_alumno,gimnasiocervantes.com/funciones/funciones_borrar_18022018.php,2388
INSERT,tbl_recomendacion,gimnasiocervantes.com/funciones/funciones_borrar_18022018.php,2394
SELECT,tbl_estado_enlace,gimnasiocervantes.com/funciones/funciones_borrar_18022018.php,2400
UPDATE,tbl_promocion_alumno,gimnasiocervantes.com/funciones/funciones_borrar_18022018.php,2412
INSERT,tbl_promocion_alumno,gimnasiocervantes.com/funciones/funciones_borrar_18022018.php,2416
SELECT,tbl_promocion_alumno,gimnasiocervantes.com/funciones/funciones_borrar_18022018.php,2424
SELECT,tbl_consecutivo,gimnasiocervantes.com/funciones/funciones_borrar_18022018.php,2433
UPDATE,tbl_consecutivo,gimnasiocervantes.com/funciones/funciones_borrar_18022018.php,2440
INSERT,tbl_respuestas_saber,gimnasiocervantes.com/funciones/funciones_borrar_18022018.php,2473
INSERT,tbl_elemento_alumno_actividad_aula,gimnasiocervantes.com/funciones/funciones_borrar_18022018.php,2478
UPDATE,tbl_enlace,gimnasiocervantes.com/funciones/ejecutar_query.php,3
SELECT,tbl_proyecto,gimnasiocervantes.com/funciones/funciones_20150505.php,192
SELECT,tbl_proyecto,gimnasiocervantes.com/funciones/funciones_20150505.php,200
SELECT,tbl_usuario,gimnasiocervantes.com/funciones/funciones_20150505.php,213
SELECT,tbl_usuario,gimnasiocervantes.com/funciones/funciones_20150505.php,219
SELECT,tbl_usuario,gimnasiocervantes.com/funciones/funciones_20150505.php,227
SELECT,tbl_usuario,gimnasiocervantes.com/funciones/funciones_20150505.php,235
INSERT,tbl_usuario,gimnasiocervantes.com/funciones/funciones_20150505.php,246
DELETE,tbl_usuario,gimnasiocervantes.com/funciones/funciones_20150505.php,253
UPDATE,tbl_usuario,gimnasiocervantes.com/funciones/funciones_20150505.php,259
UPDATE,tbl_usuario,gimnasiocervantes.com/funciones/funciones_20150505.php,267
SELECT,tbl_alumno,gimnasiocervantes.com/funciones/funciones_20150505.php,279
UPDATE,tbl_alumno,gimnasiocervantes.com/funciones/funciones_20150505.php,289
INSERT,tbl_alumno,gimnasiocervantes.com/funciones/funciones_20150505.php,295
SELECT,tbl_alumno,gimnasiocervantes.com/funciones/funciones_20150505.php,305
UPDATE,tbl_alumno,gimnasiocervantes.com/funciones/funciones_20150505.php,313
INSERT,tbl_alumno,gimnasiocervantes.com/funciones/funciones_20150505.php,318
SELECT,tbl_alumno,gimnasiocervantes.com/funciones/funciones_20150505.php,337
SELECT,tbl_alumno,gimnasiocervantes.com/funciones/funciones_20150505.php,348
SELECT,tbl_alumno,gimnasiocervantes.com/funciones/funciones_20150505.php,353
SELECT,tbl_alumno,gimnasiocervantes.com/funciones/funciones_20150505.php,371
SELECT,tbl_alumno,gimnasiocervantes.com/funciones/funciones_20150505.php,405
SELECT,tbl_alumno,gimnasiocervantes.com/funciones/funciones_20150505.php,413
SELECT,tbl_alumno,gimnasiocervantes.com/funciones/funciones_20150505.php,421
SELECT,tbl_alumno,gimnasiocervantes.com/funciones/funciones_20150505.php,429
SELECT,tbl_alumno,gimnasiocervantes.com/funciones/funciones_20150505.php,437
SELECT,tbl_alumno,gimnasiocervantes.com/funciones/funciones_20150505.php,444
UPDATE,tbl_alumno,gimnasiocervantes.com/funciones/funciones_20150505.php,455
INSERT,tbl_alumno,gimnasiocervantes.com/funciones/funciones_20150505.php,461
UPDATE,tbl_alumno,gimnasiocervantes.com/funciones/funciones_20150505.php,475
INSERT,tbl_alumno,gimnasiocervantes.com/funciones/funciones_20150505.php,481
UPDATE,tbl_alumno,gimnasiocervantes.com/funciones/funciones_20150505.php,491
DELETE,tbl_alumno,gimnasiocervantes.com/funciones/funciones_20150505.php,496
UPDATE,tbl_alumno,gimnasiocervantes.com/funciones/funciones_20150505.php,501
SELECT,tbl_acudiente,gimnasiocervantes.com/funciones/funciones_20150505.php,518
SELECT,tbl_alumno_acudiente,gimnasiocervantes.com/funciones/funciones_20150505.php,523
SELECT,tbl_alumno_acudiente,gimnasiocervantes.com/funciones/funciones_20150505.php,529
SELECT,tbl_acudiente,gimnasiocervantes.com/funciones/funciones_20150505.php,537
SELECT,tbl_acudiente,gimnasiocervantes.com/funciones/funciones_20150505.php,545
UPDATE,tbl_acudiente,gimnasiocervantes.com/funciones/funciones_20150505.php,558
INSERT,tbl_acudiente,gimnasiocervantes.com/funciones/funciones_20150505.php,564
INSERT,tbl_alumno_acudiente,gimnasiocervantes.com/funciones/funciones_20150505.php,579
DELETE,tbl_alumno_acudiente,gimnasiocervantes.com/funciones/funciones_20150505.php,591
SELECT,tbl_modulo,gimnasiocervantes.com/funciones/funciones_20150505.php,600
SELECT,tbl_usuario_modulo,gimnasiocervantes.com/funciones/funciones_20150505.php,605
INSERT,tbl_usuario_modulo,gimnasiocervantes.com/funciones/funciones_20150505.php,611
DELETE,tbl_usuario_modulo,gimnasiocervantes.com/funciones/funciones_20150505.php,617
SELECT,tbl_enlace,gimnasiocervantes.com/funciones/funciones_20150505.php,626
SELECT,tbl_noticia,gimnasiocervantes.com/funciones/funciones_20150505.php,635
INSERT,tbl_noticia,gimnasiocervantes.com/funciones/funciones_20150505.php,640
DELETE,tbl_noticia,gimnasiocervantes.com/funciones/funciones_20150505.php,645
SELECT,tbl_circular,gimnasiocervantes.com/funciones/funciones_20150505.php,650
SELECT,tbl_circular,gimnasiocervantes.com/funciones/funciones_20150505.php,655
SELECT,tbl_circular,gimnasiocervantes.com/funciones/funciones_20150505.php,660
SELECT,tbl_circular,gimnasiocervantes.com/funciones/funciones_20150505.php,667
SELECT,tbl_circular,gimnasiocervantes.com/funciones/funciones_20150505.php,674
INSERT,tbl_circular,gimnasiocervantes.com/funciones/funciones_20150505.php,682
INSERT,tbl_circular,gimnasiocervantes.com/funciones/funciones_20150505.php,688
DELETE,tbl_circular,gimnasiocervantes.com/funciones/funciones_20150505.php,693
SELECT,tbl_contacto,gimnasiocervantes.com/funciones/funciones_20150505.php,703
SELECT,tbl_contacto,gimnasiocervantes.com/funciones/funciones_20150505.php,711
INSERT,tbl_contacto,gimnasiocervantes.com/funciones/funciones_20150505.php,720
UPDATE,tbl_contacto,gimnasiocervantes.com/funciones/funciones_20150505.php,725
SELECT,tbl_grado,gimnasiocervantes.com/funciones/funciones_20150505.php,735
SELECT,tbl_grado,gimnasiocervantes.com/funciones/funciones_20150505.php,743
SELECT,tbl_grado,gimnasiocervantes.com/funciones/funciones_20150505.php,751
SELECT,tbl_grupo,gimnasiocervantes.com/funciones/funciones_20150505.php,763
SELECT,tbl_grupo,gimnasiocervantes.com/funciones/funciones_20150505.php,770
SELECT,tbl_grupo,gimnasiocervantes.com/funciones/funciones_20150505.php,777
SELECT,tbl_grupo,gimnasiocervantes.com/funciones/funciones_20150505.php,784
SELECT,tbl_grupo,gimnasiocervantes.com/funciones/funciones_20150505.php,791
INSERT,tbl_grupo,gimnasiocervantes.com/funciones/funciones_20150505.php,799
UPDATE,tbl_grupo,gimnasiocervantes.com/funciones/funciones_20150505.php,807
DELETE,tbl_grupo,gimnasiocervantes.com/funciones/funciones_20150505.php,813
SELECT,tbl_area,gimnasiocervantes.com/funciones/funciones_20150505.php,825
SELECT,tbl_periodo_academico,gimnasiocervantes.com/funciones/funciones_20150505.php,837
SELECT,tbl_periodo_academico,gimnasiocervantes.com/funciones/funciones_20150505.php,845
SELECT,tbl_periodo_academico,gimnasiocervantes.com/funciones/funciones_20150505.php,853
SELECT,tbl_asignatura,gimnasiocervantes.com/funciones/funciones_20150505.php,865
SELECT,tbl_asignatura,gimnasiocervantes.com/funciones/funciones_20150505.php,873
INSERT,tbl_asignatura,gimnasiocervantes.com/funciones/funciones_20150505.php,881
UPDATE,tbl_asignatura,gimnasiocervantes.com/funciones/funciones_20150505.php,889
DELETE,tbl_asignatura,gimnasiocervantes.com/funciones/funciones_20150505.php,895
SELECT,tbl_profesor,gimnasiocervantes.com/funciones/funciones_20150505.php,907
SELECT,tbl_profesor,gimnasiocervantes.com/funciones/funciones_20150505.php,915
INSERT,tbl_profesor,gimnasiocervantes.com/funciones/funciones_20150505.php,929
UPDATE,tbl_profesor,gimnasiocervantes.com/funciones/funciones_20150505.php,938
DELETE,tbl_profesor,gimnasiocervantes.com/funciones/funciones_20150505.php,944
SELECT,tbl_grupo_asignatura,gimnasiocervantes.com/funciones/funciones_20150505.php,956
SELECT,tbl_grupo_asignatura,gimnasiocervantes.com/funciones/funciones_20150505.php,964
SELECT,tbl_grupo_asignatura,gimnasiocervantes.com/funciones/funciones_20150505.php,971
SELECT,tbl_grupo_asignatura,gimnasiocervantes.com/funciones/funciones_20150505.php,976
SELECT,tbl_grupo_asignatura,gimnasiocervantes.com/funciones/funciones_20150505.php,992
SELECT,tbl_grupo_asignatura,gimnasiocervantes.com/funciones/funciones_20150505.php,997
INSERT,tbl_grupo_asignatura,gimnasiocervantes.com/funciones/funciones_20150505.php,1006
UPDATE,tbl_grupo_asignatura,gimnasiocervantes.com/funciones/funciones_20150505.php,1015
UPDATE,tbl_grupo_asignatura,gimnasiocervantes.com/funciones/funciones_20150505.php,1020
DELETE,tbl_grupo_asignatura,gimnasiocervantes.com/funciones/funciones_20150505.php,1025
SELECT,tbl_grupo_asignatura,gimnasiocervantes.com/funciones/funciones_20150505.php,1034
SELECT,tbl_plan_gestor,gimnasiocervantes.com/funciones/funciones_20150505.php,1053
SELECT,tbl_plan_gestor,gimnasiocervantes.com/funciones/funciones_20150505.php,1058
INSERT,tbl_logro,gimnasiocervantes.com/funciones/funciones_20150505.php,1067
SELECT,tbl_grupo_asignatura,gimnasiocervantes.com/funciones/funciones_20150505.php,1073
SELECT,tbl_plan_gestor,gimnasiocervantes.com/funciones/funciones_20150505.php,1078
INSERT,tbl_plan_gestor,gimnasiocervantes.com/funciones/funciones_20150505.php,1083
UPDATE,tbl_plan_gestor,gimnasiocervantes.com/funciones/funciones_20150505.php,1090
UPDATE,tbl_,gimnasiocervantes.com/funciones/funciones_20150505.php,1108
SELECT,tbl_,gimnasiocervantes.com/funciones/funciones_20150505.php,1120
SELECT,tbl_logro,gimnasiocervantes.com/funciones/funciones_20150505.php,1126
SELECT,tbl_calificacion_logro,gimnasiocervantes.com/funciones/funciones_20150505.php,1160
SELECT,tbl_calificacion_logro,gimnasiocervantes.com/funciones/funciones_20150505.php,1166
UPDATE,tbl_calificacion_logro,gimnasiocervantes.com/funciones/funciones_20150505.php,1187
INSERT,tbl_calificacion_logro,gimnasiocervantes.com/funciones/funciones_20150505.php,1191
SELECT,tbl_logro,gimnasiocervantes.com/funciones/funciones_20150505.php,1200
SELECT,tbl_calificacion_asignatura_final,gimnasiocervantes.com/funciones/funciones_20150505.php,1209
SELECT,tbl_calificacion_asignatura,gimnasiocervantes.com/funciones/funciones_20150505.php,1215
UPDATE,tbl_calificacion_asignatura_final,gimnasiocervantes.com/funciones/funciones_20150505.php,1236
INSERT,tbl_calificacion_asignatura_final,gimnasiocervantes.com/funciones/funciones_20150505.php,1240
UPDATE,tbl_calificacion_asignatura,gimnasiocervantes.com/funciones/funciones_20150505.php,1264
INSERT,tbl_calificacion_asignatura,gimnasiocervantes.com/funciones/funciones_20150505.php,1268
UPDATE,tbl_calificacion_asignatura,gimnasiocervantes.com/funciones/funciones_20150505.php,1292
INSERT,tbl_calificacion_asignatura,gimnasiocervantes.com/funciones/funciones_20150505.php,1296
SELECT,tbl_puntaje_alumno,gimnasiocervantes.com/funciones/funciones_20150505.php,1305
UPDATE,tbl_puntaje_alumno,gimnasiocervantes.com/funciones/funciones_20150505.php,1312
INSERT,tbl_puntaje_alumno,gimnasiocervantes.com/funciones/funciones_20150505.php,1315
SELECT,tbl_alumno,gimnasiocervantes.com/funciones/funciones_20150505.php,1322
SELECT,tbl_alumno,gimnasiocervantes.com/funciones/funciones_20150505.php,1330
UPDATE,tbl_puntaje_alumno,gimnasiocervantes.com/funciones/funciones_20150505.php,1337
SELECT,tbl_desempenio_perdido,gimnasiocervantes.com/funciones/funciones_20150505.php,1343
SELECT,tbl_desempenio_perdido,gimnasiocervantes.com/funciones/funciones_20150505.php,1349
UPDATE,tbl_desempenio_perdido,gimnasiocervantes.com/funciones/funciones_20150505.php,1355
SELECT,tbl_desempenio_perdido,gimnasiocervantes.com/funciones/funciones_20150505.php,1361
SELECT,tbl_desempenio_perdido,gimnasiocervantes.com/funciones/funciones_20150505.php,1367
INSERT,tbl_desempenio_perdido,gimnasiocervantes.com/funciones/funciones_20150505.php,1372
SELECT,tbl_alumno_logro_caso_especial,gimnasiocervantes.com/funciones/funciones_20150505.php,1382
